"Gene","Direction","Count","Files"
"DCUN1D5","UP",1,"NS5+polyIC_vs_NS5"
"DDX20","UP",1,"NS5+polyIC_vs_NS5"
"DENND1A","DOWN",1,"NS5+polyIC_vs_NS5"
"DHDDS","DOWN",1,"NS5+polyIC_vs_NS5"
"DIEXF","UP",1,"NS5+polyIC_vs_NS5"
"DIP2A","DOWN",1,"NS5+polyIC_vs_NS5"
"DKC1","UP",1,"NS5+polyIC_vs_NS5"
"DKK3","DOWN",1,"NS5+polyIC_vs_NS5"
"DLAT","UP",1,"NS5+polyIC_vs_NS5"
"DMPK","DOWN",1,"NS5+polyIC_vs_NS5"
"DNAAF2","UP",1,"NS5+polyIC_vs_NS5"
"DNAJB2","DOWN",1,"NS5+polyIC_vs_NS5"
"DNAJC13","DOWN",1,"NS5+polyIC_vs_NS5"
"DNAJC30","UP",1,"NS5+polyIC_vs_NS5"
"DNAJC9","UP",1,"NS5+polyIC_vs_NS5"
"DPM2","UP",1,"NS5+polyIC_vs_NS5"
"DPYSL3","DOWN",1,"NS5+polyIC_vs_NS5"
"DSCC1","UP",1,"NS5+polyIC_vs_NS5"
"DTL","UP",1,"NS5+polyIC_vs_NS5"
"DTYMK","UP",1,"NS5+polyIC_vs_NS5"
"DUS2L","UP",1,"NS5+polyIC_vs_NS5"
"DUSP10","UP",1,"NS5+polyIC_vs_NS5"
"DUX4L4","DOWN",1,"NS5+polyIC_vs_NS5"
"DYNLT1","UP",1,"NS5+polyIC_vs_NS5"
"E2F5","UP",1,"NS5+polyIC_vs_NS5"
"E4F1","UP",1,"NS5+polyIC_vs_NS5"
"EAF2","UP",1,"NS5+polyIC_vs_NS5"
"EDEM2","DOWN",1,"NS5+polyIC_vs_NS5"
"EEF1A2","DOWN",1,"NS5+polyIC_vs_NS5"
"EFR3B","DOWN",1,"NS5+polyIC_vs_NS5"
"EIF5","UP",1,"NS5+polyIC_vs_NS5"
"EIF6","UP",1,"NS5+polyIC_vs_NS5"
"ELOF1","UP",1,"NS5+polyIC_vs_NS5"
"ELOVL1","DOWN",1,"NS5+polyIC_vs_NS5"
"EMC8","UP",1,"NS5+polyIC_vs_NS5"
"EPB41L2","DOWN",1,"NS5+polyIC_vs_NS5"
"EPB41L5","DOWN",1,"NS5+polyIC_vs_NS5"
"EPN2","DOWN",1,"NS5+polyIC_vs_NS5"
"ERBB2IP","DOWN",1,"NS5+polyIC_vs_NS5"
"ESCO2","UP",1,"NS5+polyIC_vs_NS5"
"EXO1","UP",1,"NS5+polyIC_vs_NS5"
"EXOC6B","DOWN",1,"NS5+polyIC_vs_NS5"
"F2R","DOWN",1,"NS5+polyIC_vs_NS5"
"FAM111B","UP",1,"NS5+polyIC_vs_NS5"
"FAM118B","UP",1,"NS5+polyIC_vs_NS5"
"FAM134A","DOWN",1,"NS5+polyIC_vs_NS5"
"FAM165B","UP",1,"NS5+polyIC_vs_NS5"
"FAM171A2","DOWN",1,"NS5+polyIC_vs_NS5"
"FAM176C","UP",1,"NS5+polyIC_vs_NS5"
"FAM219A","DOWN",1,"NS5+polyIC_vs_NS5"
"FAM49B","UP",1,"NS5+polyIC_vs_NS5"
"FAM96A","UP",1,"NS5+polyIC_vs_NS5"
"FAT1","DOWN",1,"NS5+polyIC_vs_NS5"
"FBXW2","UP",1,"NS5+polyIC_vs_NS5"
"FDXR","DOWN",1,"NS5+polyIC_vs_NS5"
"FGD4","DOWN",1,"NS5+polyIC_vs_NS5"
"FIGNL1","UP",1,"NS5+polyIC_vs_NS5"
"FITM2","DOWN",1,"NS5+polyIC_vs_NS5"
"FKBP2","UP",1,"NS5+polyIC_vs_NS5"
"FKBP4","UP",1,"NS5+polyIC_vs_NS5"
"FLNC","DOWN",1,"NS5+polyIC_vs_NS5"
"FSTL1","DOWN",1,"NS5+polyIC_vs_NS5"
"FTSJ2","UP",1,"NS5+polyIC_vs_NS5"
"FTSJ3","UP",1,"NS5+polyIC_vs_NS5"
"FUS","UP",1,"NS5+polyIC_vs_NS5"
"FXYD5","DOWN",1,"NS5+polyIC_vs_NS5"
"FZD2","DOWN",1,"NS5+polyIC_vs_NS5"
"GABRB3","DOWN",1,"NS5+polyIC_vs_NS5"
"GALNT2","DOWN",1,"NS5+polyIC_vs_NS5"
"GANAB","DOWN",1,"NS5+polyIC_vs_NS5"
"GAPVD1","UP",1,"NS5+polyIC_vs_NS5"
"GBF1","DOWN",1,"NS5+polyIC_vs_NS5"
"GCH1","UP",1,"NS5+polyIC_vs_NS5"
"GCLC","UP",1,"NS5+polyIC_vs_NS5"
"GCLM","UP",1,"NS5+polyIC_vs_NS5"
"GGCT","UP",1,"NS5+polyIC_vs_NS5"
"GGT1","DOWN",1,"NS5+polyIC_vs_NS5"
"GJA1","DOWN",1,"NS5+polyIC_vs_NS5"
"GLA","UP",1,"NS5+polyIC_vs_NS5"
"GLUD2","UP",1,"NS5+polyIC_vs_NS5"
"GLYR1","DOWN",1,"NS5+polyIC_vs_NS5"
"GNA12","DOWN",1,"NS5+polyIC_vs_NS5"
"GNA13","DOWN",1,"NS5+polyIC_vs_NS5"
"GNAI1","UP",1,"NS5+polyIC_vs_NS5"
"GNAI3","UP",1,"NS5+polyIC_vs_NS5"
"GNL3","UP",1,"NS5+polyIC_vs_NS5"
"GNS","DOWN",1,"NS5+polyIC_vs_NS5"
"GOLIM4","DOWN",1,"NS5+polyIC_vs_NS5"
"GPAA1","DOWN",1,"NS5+polyIC_vs_NS5"
"GPD1L","DOWN",1,"NS5+polyIC_vs_NS5"
"GPN2","UP",1,"NS5+polyIC_vs_NS5"
"GPR146","DOWN",1,"NS5+polyIC_vs_NS5"
"GSPT2","UP",1,"NS5+polyIC_vs_NS5"
"GTF2A1","DOWN",1,"NS5+polyIC_vs_NS5"
"GTF2H2","UP",1,"NS5+polyIC_vs_NS5"
"HAVCR1","DOWN",1,"NS5+polyIC_vs_NS5"
"HAX1","UP",1,"NS5+polyIC_vs_NS5"
"HDLBP","DOWN",1,"NS5+polyIC_vs_NS5"
"HEG1","DOWN",1,"NS5+polyIC_vs_NS5"
"HELLS","UP",1,"NS5+polyIC_vs_NS5"
"HELZ","DOWN",1,"NS5+polyIC_vs_NS5"
"HERPUD2","DOWN",1,"NS5+polyIC_vs_NS5"
"HGSNAT","DOWN",1,"NS5+polyIC_vs_NS5"
"HIAT1","UP",1,"NS5+polyIC_vs_NS5"
"HIPK1","DOWN",1,"NS5+polyIC_vs_NS5"
"HIST1H4C","UP",1,"NS5+polyIC_vs_NS5"
"HLX","DOWN",1,"NS5+polyIC_vs_NS5"
"HMBS","UP",1,"NS5+polyIC_vs_NS5"
"HMOX2","UP",1,"NS5+polyIC_vs_NS5"
"HN1L","DOWN",1,"NS5+polyIC_vs_NS5"
"HNRNPA3","UP",1,"NS5+polyIC_vs_NS5"
"HOOK3","DOWN",1,"NS5+polyIC_vs_NS5"
"HOXB8","UP",1,"NS5+polyIC_vs_NS5"
"HSCB","UP",1,"NS5+polyIC_vs_NS5"
"HTR1D","DOWN",1,"NS5+polyIC_vs_NS5"
"IDH3B","UP",1,"NS5+polyIC_vs_NS5"
"IER5L","UP",1,"NS5+polyIC_vs_NS5"
"IMP4","UP",1,"NS5+polyIC_vs_NS5"
"IMPA2","UP",1,"NS5+polyIC_vs_NS5"
"IPO9","UP",1,"NS5+polyIC_vs_NS5"
"IQSEC2","DOWN",1,"NS5+polyIC_vs_NS5"
"IRAK1","DOWN",1,"NS5+polyIC_vs_NS5"
"ISOC1","UP",1,"NS5+polyIC_vs_NS5"
"ITGA2","DOWN",1,"NS5+polyIC_vs_NS5"
"ITGA5","DOWN",1,"NS5+polyIC_vs_NS5"
"ITM2C","DOWN",1,"NS5+polyIC_vs_NS5"
"ITPA","UP",1,"NS5+polyIC_vs_NS5"
"ITPR3","DOWN",1,"NS5+polyIC_vs_NS5"
"KANSL2","UP",1,"NS5+polyIC_vs_NS5"
"KAT8","UP",1,"NS5+polyIC_vs_NS5"
"KATNAL1","DOWN",1,"NS5+polyIC_vs_NS5"
"KBTBD7","UP",1,"NS5+polyIC_vs_NS5"
"KCNH1","DOWN",1,"NS5+polyIC_vs_NS5"
"KCNK1","UP",1,"NS5+polyIC_vs_NS5"
"KDELR1","DOWN",1,"NS5+polyIC_vs_NS5"
"KDM4B","DOWN",1,"NS5+polyIC_vs_NS5"
"KIAA0101","UP",1,"NS5+polyIC_vs_NS5"
"KIAA0513","DOWN",1,"NS5+polyIC_vs_NS5"
"KIAA0754","DOWN",1,"NS5+polyIC_vs_NS5"
"KIAA1143","UP",1,"NS5+polyIC_vs_NS5"
"KIAA1549L","DOWN",1,"NS5+polyIC_vs_NS5"
"KIAA1551","DOWN",1,"NS5+polyIC_vs_NS5"
"KIAA2013","UP",1,"NS5+polyIC_vs_NS5"
"KIF18A","UP",1,"NS5+polyIC_vs_NS5"
"KIF22","UP",1,"NS5+polyIC_vs_NS5"
"KIFAP3","DOWN",1,"NS5+polyIC_vs_NS5"
"KIN","UP",1,"NS5+polyIC_vs_NS5"
"KIRREL","DOWN",1,"NS5+polyIC_vs_NS5"
"KIRREL3","DOWN",1,"NS5+polyIC_vs_NS5"
"KLF5","UP",1,"NS5+polyIC_vs_NS5"
"KLF7","DOWN",1,"NS5+polyIC_vs_NS5"
"KRT7","DOWN",1,"NS5+polyIC_vs_NS5"
"KSR2","DOWN",1,"NS5+polyIC_vs_NS5"
"LAMA3","DOWN",1,"NS5+polyIC_vs_NS5"
"LAMB3","DOWN",1,"NS5+polyIC_vs_NS5"
"LAMTOR3","UP",1,"NS5+polyIC_vs_NS5"
"LAMTOR5","UP",1,"NS5+polyIC_vs_NS5"
"LEPREL1","DOWN",1,"NS5+polyIC_vs_NS5"
"LINC00115","UP",1,"NS5+polyIC_vs_NS5"
"LINC00473","UP",1,"NS5+polyIC_vs_NS5"
"LINC00493","UP",1,"NS5+polyIC_vs_NS5"
"LMAN2","DOWN",1,"NS5+polyIC_vs_NS5"
"LOC100093631","DOWN",1,"NS5+polyIC_vs_NS5"
"LOC100129034","DOWN",1,"NS5+polyIC_vs_NS5"
"LOC100132356","DOWN",1,"NS5+polyIC_vs_NS5"
"LOC100505738","UP",1,"NS5+polyIC_vs_NS5"
"LOC100506054","UP",1,"NS5+polyIC_vs_NS5"
"LOC201651","DOWN",1,"NS5+polyIC_vs_NS5"
"LOC387647","DOWN",1,"NS5+polyIC_vs_NS5"
"LOC643401","DOWN",1,"NS5+polyIC_vs_NS5"
"LOC643650","DOWN",1,"NS5+polyIC_vs_NS5"
"LOC728554","UP",1,"NS5+polyIC_vs_NS5"
"LOC728819","UP",1,"NS5+polyIC_vs_NS5"
"LPAR1","DOWN",1,"NS5+polyIC_vs_NS5"
"LRR1","UP",1,"NS5+polyIC_vs_NS5"
"LRRC8C","DOWN",1,"NS5+polyIC_vs_NS5"
"LRRK1","DOWN",1,"NS5+polyIC_vs_NS5"
"LSM7","UP",1,"NS5+polyIC_vs_NS5"
"LTBP2","DOWN",1,"NS5+polyIC_vs_NS5"
"LTBP3","DOWN",1,"NS5+polyIC_vs_NS5"
"LTBP4","DOWN",1,"NS5+polyIC_vs_NS5"
"LUC7L","UP",1,"NS5+polyIC_vs_NS5"
"LUM","DOWN",1,"NS5+polyIC_vs_NS5"
"MAF1","DOWN",1,"NS5+polyIC_vs_NS5"
"MAGI3","DOWN",1,"NS5+polyIC_vs_NS5"
"MAN2A1","DOWN",1,"NS5+polyIC_vs_NS5"
"MAN2B2","DOWN",1,"NS5+polyIC_vs_NS5"
"MAP1LC3B2","DOWN",1,"NS5+polyIC_vs_NS5"
"MAP3K8","UP",1,"NS5+polyIC_vs_NS5"
"MAP3K9","DOWN",1,"NS5+polyIC_vs_NS5"
"MARCH2","DOWN",1,"NS5+polyIC_vs_NS5"
"MARCH5","UP",1,"NS5+polyIC_vs_NS5"
"MARCH7","UP",1,"NS5+polyIC_vs_NS5"
"MARVELD1","UP",1,"NS5+polyIC_vs_NS5"
"MBNL1","DOWN",1,"NS5+polyIC_vs_NS5"
"MCM2","UP",1,"NS5+polyIC_vs_NS5"
"MCM7","UP",1,"NS5+polyIC_vs_NS5"
"MDM2","DOWN",1,"NS5+polyIC_vs_NS5"
"MED12","DOWN",1,"NS5+polyIC_vs_NS5"
"MED31","UP",1,"NS5+polyIC_vs_NS5"
"MET","DOWN",1,"NS5+polyIC_vs_NS5"
"METTL14","UP",1,"NS5+polyIC_vs_NS5"
"MFAP1","UP",1,"NS5+polyIC_vs_NS5"
"MFI2","DOWN",1,"NS5+polyIC_vs_NS5"
"MFSD10","DOWN",1,"NS5+polyIC_vs_NS5"
"MICAL2","DOWN",1,"NS5+polyIC_vs_NS5"
"MINA","UP",1,"NS5+polyIC_vs_NS5"
"MIR31HG","DOWN",1,"NS5+polyIC_vs_NS5"
"MNF1","UP",1,"NS5+polyIC_vs_NS5"
"MOCS3","UP",1,"NS5+polyIC_vs_NS5"
"MORC2","DOWN",1,"NS5+polyIC_vs_NS5"
"MRC2","DOWN",1,"NS5+polyIC_vs_NS5"
"MRFAP1L1","UP",1,"NS5+polyIC_vs_NS5"
"MRPL12","UP",1,"NS5+polyIC_vs_NS5"
"MRPL14","UP",1,"NS5+polyIC_vs_NS5"
"MRPL20","UP",1,"NS5+polyIC_vs_NS5"
"MRPL45","UP",1,"NS5+polyIC_vs_NS5"
"MRPL50","UP",1,"NS5+polyIC_vs_NS5"
"MRPS18A","UP",1,"NS5+polyIC_vs_NS5"
"MRPS36","UP",1,"NS5+polyIC_vs_NS5"
"MRPS6","UP",1,"NS5+polyIC_vs_NS5"
"MRPS7","UP",1,"NS5+polyIC_vs_NS5"
"MSH3","UP",1,"NS5+polyIC_vs_NS5"
"MSI2","DOWN",1,"NS5+polyIC_vs_NS5"
"MTF2","UP",1,"NS5+polyIC_vs_NS5"
"MTFP1","UP",1,"NS5+polyIC_vs_NS5"
"MTHFS","UP",1,"NS5+polyIC_vs_NS5"
"MTOR","DOWN",1,"NS5+polyIC_vs_NS5"
"MTPN","DOWN",1,"NS5+polyIC_vs_NS5"
"MTSS1L","DOWN",1,"NS5+polyIC_vs_NS5"
"MTX2","UP",1,"NS5+polyIC_vs_NS5"
"MYADM","DOWN",1,"NS5+polyIC_vs_NS5"
"MYL9","DOWN",1,"NS5+polyIC_vs_NS5"
"MYLK","DOWN",1,"NS5+polyIC_vs_NS5"
"MYO10","DOWN",1,"NS5+polyIC_vs_NS5"
"MZT1","UP",1,"NS5+polyIC_vs_NS5"
"NAB1","UP",1,"NS5+polyIC_vs_NS5"
"NASP","UP",1,"NS5+polyIC_vs_NS5"
"NAV1","DOWN",1,"NS5+polyIC_vs_NS5"
"NBEA","DOWN",1,"NS5+polyIC_vs_NS5"
"NBR1","DOWN",1,"NS5+polyIC_vs_NS5"
"NCAPH","UP",1,"NS5+polyIC_vs_NS5"
"NDST1","DOWN",1,"NS5+polyIC_vs_NS5"
"NDUFA12","UP",1,"NS5+polyIC_vs_NS5"
"NDUFA3","UP",1,"NS5+polyIC_vs_NS5"
"NF2","DOWN",1,"NS5+polyIC_vs_NS5"
"NHS","DOWN",1,"NS5+polyIC_vs_NS5"
"NIPAL2","DOWN",1,"NS5+polyIC_vs_NS5"
"NIPAL4","DOWN",1,"NS5+polyIC_vs_NS5"
"NLRP2","UP",1,"NS5+polyIC_vs_NS5"
"NOC3L","UP",1,"NS5+polyIC_vs_NS5"
"NOMO1","DOWN",1,"NS5+polyIC_vs_NS5"
"NOMO3","DOWN",1,"NS5+polyIC_vs_NS5"
"NOP58","UP",1,"NS5+polyIC_vs_NS5"
"NPC1","DOWN",1,"NS5+polyIC_vs_NS5"
"NPR2","UP",1,"NS5+polyIC_vs_NS5"
"NQO2","UP",1,"NS5+polyIC_vs_NS5"
"NRP2","DOWN",1,"NS5+polyIC_vs_NS5"
"NSMCE4A","UP",1,"NS5+polyIC_vs_NS5"
"NSUN5","UP",1,"NS5+polyIC_vs_NS5"
"NT5C","UP",1,"NS5+polyIC_vs_NS5"
"NTMT1","UP",1,"NS5+polyIC_vs_NS5"
"NUDT4","DOWN",1,"NS5+polyIC_vs_NS5"
"NUFIP1","UP",1,"NS5+polyIC_vs_NS5"
"NUP210","DOWN",1,"NS5+polyIC_vs_NS5"
"NUP43","DOWN",1,"NS5+polyIC_vs_NS5"
"NUP88","UP",1,"NS5+polyIC_vs_NS5"
"OBSL1","DOWN",1,"NS5+polyIC_vs_NS5"
"OIP5","UP",1,"NS5+polyIC_vs_NS5"
"ORC1","UP",1,"NS5+polyIC_vs_NS5"
"OSBP2","DOWN",1,"NS5+polyIC_vs_NS5"
"OSBPL2","DOWN",1,"NS5+polyIC_vs_NS5"
"OTUB1","UP",1,"NS5+polyIC_vs_NS5"
"OXTR","DOWN",1,"NS5+polyIC_vs_NS5"
"P4HA3","DOWN",1,"NS5+polyIC_vs_NS5"
"P4HB","DOWN",1,"NS5+polyIC_vs_NS5"
"PAGR1","UP",1,"NS5+polyIC_vs_NS5"
"PALM","DOWN",1,"NS5+polyIC_vs_NS5"
"PAQR5","DOWN",1,"NS5+polyIC_vs_NS5"
"PARD6B","DOWN",1,"NS5+polyIC_vs_NS5"
"PARVB","DOWN",1,"NS5+polyIC_vs_NS5"
"PBXIP1","DOWN",1,"NS5+polyIC_vs_NS5"
"PCBP4","DOWN",1,"NS5+polyIC_vs_NS5"
"PCF11","DOWN",1,"NS5+polyIC_vs_NS5"
"PCIF1","UP",1,"NS5+polyIC_vs_NS5"
"PDE7A","UP",1,"NS5+polyIC_vs_NS5"
"PDHB","UP",1,"NS5+polyIC_vs_NS5"
"PDIA3","DOWN",1,"NS5+polyIC_vs_NS5"
"PDLIM7","DOWN",1,"NS5+polyIC_vs_NS5"
"PDPR","DOWN",1,"NS5+polyIC_vs_NS5"
"PDZK1IP1","DOWN",1,"NS5+polyIC_vs_NS5"
"PEAK1","DOWN",1,"NS5+polyIC_vs_NS5"
"PEPD","DOWN",1,"NS5+polyIC_vs_NS5"
"PEX6","DOWN",1,"NS5+polyIC_vs_NS5"
"PGAP3","DOWN",1,"NS5+polyIC_vs_NS5"
"PHAX","UP",1,"NS5+polyIC_vs_NS5"
"PHC3","DOWN",1,"NS5+polyIC_vs_NS5"
"PHF10","UP",1,"NS5+polyIC_vs_NS5"
"PHF12","UP",1,"NS5+polyIC_vs_NS5"
"PICALM","DOWN",1,"NS5+polyIC_vs_NS5"
"PIGS","DOWN",1,"NS5+polyIC_vs_NS5"
"PIGT","DOWN",1,"NS5+polyIC_vs_NS5"
"PIGU","UP",1,"NS5+polyIC_vs_NS5"
"PIK3C2A","DOWN",1,"NS5+polyIC_vs_NS5"
"PIK3C2B","DOWN",1,"NS5+polyIC_vs_NS5"
"PIP5K1C","DOWN",1,"NS5+polyIC_vs_NS5"
"PKD1L2","DOWN",1,"NS5+polyIC_vs_NS5"
"PLA2G15","DOWN",1,"NS5+polyIC_vs_NS5"
"PLAU","DOWN",1,"NS5+polyIC_vs_NS5"
"PLCB4","DOWN",1,"NS5+polyIC_vs_NS5"
"PLIN3","DOWN",1,"NS5+polyIC_vs_NS5"
"PNPLA2","DOWN",1,"NS5+polyIC_vs_NS5"
"PODXL","DOWN",1,"NS5+polyIC_vs_NS5"
"POLE3","UP",1,"NS5+polyIC_vs_NS5"
"POLR1C","UP",1,"NS5+polyIC_vs_NS5"
"POLR2F","UP",1,"NS5+polyIC_vs_NS5"
"POLR3K","UP",1,"NS5+polyIC_vs_NS5"
"POLRMT","UP",1,"NS5+polyIC_vs_NS5"
"POMT2","DOWN",1,"NS5+polyIC_vs_NS5"
"PPDPF","DOWN",1,"NS5+polyIC_vs_NS5"
"PPM1H","DOWN",1,"NS5+polyIC_vs_NS5"
"PPP1R13L","DOWN",1,"NS5+polyIC_vs_NS5"
"PPP2R1A","DOWN",1,"NS5+polyIC_vs_NS5"
"PPP2R5B","DOWN",1,"NS5+polyIC_vs_NS5"
"PRIM1","UP",1,"NS5+polyIC_vs_NS5"
"PRKAG1","UP",1,"NS5+polyIC_vs_NS5"
"PRKCI","DOWN",1,"NS5+polyIC_vs_NS5"
"PRPF38A","UP",1,"NS5+polyIC_vs_NS5"
"PRPF6","UP",1,"NS5+polyIC_vs_NS5"
"PSMC3IP","UP",1,"NS5+polyIC_vs_NS5"
"PSPC1","UP",1,"NS5+polyIC_vs_NS5"
"PTDSS2","DOWN",1,"NS5+polyIC_vs_NS5"
"PTP4A1","UP",1,"NS5+polyIC_vs_NS5"
"PTPLB","DOWN",1,"NS5+polyIC_vs_NS5"
"PTRH2","UP",1,"NS5+polyIC_vs_NS5"
"PTTG1IP","DOWN",1,"NS5+polyIC_vs_NS5"
"PUM1","UP",1,"NS5+polyIC_vs_NS5"
"PXMP2","UP",1,"NS5+polyIC_vs_NS5"
"PXN.AS1","UP",1,"NS5+polyIC_vs_NS5"
"R3HCC1","UP",1,"NS5+polyIC_vs_NS5"
"RAD1","UP",1,"NS5+polyIC_vs_NS5"
"RAD51AP1","UP",1,"NS5+polyIC_vs_NS5"
"RAE1","UP",1,"NS5+polyIC_vs_NS5"
"RAI14","DOWN",1,"NS5+polyIC_vs_NS5"
"RANBP1","UP",1,"NS5+polyIC_vs_NS5"
"RANBP17","DOWN",1,"NS5+polyIC_vs_NS5"
"RAP1GAP2","DOWN",1,"NS5+polyIC_vs_NS5"
"RAPGEFL1","DOWN",1,"NS5+polyIC_vs_NS5"
"RARB","UP",1,"NS5+polyIC_vs_NS5"
"RASSF2","DOWN",1,"NS5+polyIC_vs_NS5"
"RBBP8","UP",1,"NS5+polyIC_vs_NS5"
"RBMX","UP",1,"NS5+polyIC_vs_NS5"
"RCAN3","DOWN",1,"NS5+polyIC_vs_NS5"
"RDH10","UP",1,"NS5+polyIC_vs_NS5"
"RERE","DOWN",1,"NS5+polyIC_vs_NS5"
"RETSAT","DOWN",1,"NS5+polyIC_vs_NS5"
"RFC4","UP",1,"NS5+polyIC_vs_NS5"
"RGPD6","DOWN",1,"NS5+polyIC_vs_NS5"
"RHBDD2","DOWN",1,"NS5+polyIC_vs_NS5"
"RHBDF2","DOWN",1,"NS5+polyIC_vs_NS5"
"RHOBTB2","DOWN",1,"NS5+polyIC_vs_NS5"
"RHOU","DOWN",1,"NS5+polyIC_vs_NS5"
"RIN3","DOWN",1,"NS5+polyIC_vs_NS5"
"RIPK4","DOWN",1,"NS5+polyIC_vs_NS5"
"RMND1","UP",1,"NS5+polyIC_vs_NS5"
"RNF10","DOWN",1,"NS5+polyIC_vs_NS5"
"RNF121","DOWN",1,"NS5+polyIC_vs_NS5"
"RNF34","UP",1,"NS5+polyIC_vs_NS5"
"RNPEPL1","DOWN",1,"NS5+polyIC_vs_NS5"
"RPA2","UP",1,"NS5+polyIC_vs_NS5"
"RPIA","UP",1,"NS5+polyIC_vs_NS5"
"RPL36","UP",1,"NS5+polyIC_vs_NS5"
"RPP21","UP",1,"NS5+polyIC_vs_NS5"
"RPP40","UP",1,"NS5+polyIC_vs_NS5"
"RPS26","UP",1,"NS5+polyIC_vs_NS5"
"RPS6KA4","DOWN",1,"NS5+polyIC_vs_NS5"
"RPS7","UP",1,"NS5+polyIC_vs_NS5"
"RPUSD2","UP",1,"NS5+polyIC_vs_NS5"
"RSBN1L.AS1","UP",1,"NS5+polyIC_vs_NS5"
"RWDD4","DOWN",1,"NS5+polyIC_vs_NS5"
"SAMD4A","DOWN",1,"NS5+polyIC_vs_NS5"
"SAP18","UP",1,"NS5+polyIC_vs_NS5"
"SAR1A","UP",1,"NS5+polyIC_vs_NS5"
"SAR1B","UP",1,"NS5+polyIC_vs_NS5"
"SBK2","DOWN",1,"NS5+polyIC_vs_NS5"
"SCAF1","UP",1,"NS5+polyIC_vs_NS5"
"SCAMP2","DOWN",1,"NS5+polyIC_vs_NS5"
"SCN1B","DOWN",1,"NS5+polyIC_vs_NS5"
"SCYL1","DOWN",1,"NS5+polyIC_vs_NS5"
"SCYL2","DOWN",1,"NS5+polyIC_vs_NS5"
"SEH1L","UP",1,"NS5+polyIC_vs_NS5"
"SENP3","UP",1,"NS5+polyIC_vs_NS5"
"SERINC2","DOWN",1,"NS5+polyIC_vs_NS5"
"SERPINB1","UP",1,"NS5+polyIC_vs_NS5"
"SETD6","UP",1,"NS5+polyIC_vs_NS5"
"SEZ6L2","DOWN",1,"NS5+polyIC_vs_NS5"
"SF3A3","UP",1,"NS5+polyIC_vs_NS5"
"SFMBT2","DOWN",1,"NS5+polyIC_vs_NS5"
"SFT2D1","UP",1,"NS5+polyIC_vs_NS5"
"SFT2D2","DOWN",1,"NS5+polyIC_vs_NS5"
"SGMS2","DOWN",1,"NS5+polyIC_vs_NS5"
"SGPL1","DOWN",1,"NS5+polyIC_vs_NS5"
"SH2D4A","UP",1,"NS5+polyIC_vs_NS5"
"SH3BGRL3","DOWN",1,"NS5+polyIC_vs_NS5"
"SH3PXD2B","DOWN",1,"NS5+polyIC_vs_NS5"
"SHCBP1","UP",1,"NS5+polyIC_vs_NS5"
"SHISA4","DOWN",1,"NS5+polyIC_vs_NS5"
"SIN3B","DOWN",1,"NS5+polyIC_vs_NS5"
"SIX1","UP",1,"NS5+polyIC_vs_NS5"
"SKA3","UP",1,"NS5+polyIC_vs_NS5"
"SLC16A2","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC16A4","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC1A4","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC25A16","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC25A17","UP",1,"NS5+polyIC_vs_NS5"
"SLC29A4","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC30A1","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC41A3","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC43A2","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC48A1","DOWN",1,"NS5+polyIC_vs_NS5"
"SLC51B","UP",1,"NS5+polyIC_vs_NS5"
"SLC9A7","DOWN",1,"NS5+polyIC_vs_NS5"
"SLPI","UP",1,"NS5+polyIC_vs_NS5"
"SMAD7","DOWN",1,"NS5+polyIC_vs_NS5"
"SMARCC1","DOWN",1,"NS5+polyIC_vs_NS5"
"SMEK1","UP",1,"NS5+polyIC_vs_NS5"
"SMG6","DOWN",1,"NS5+polyIC_vs_NS5"
"SMG8","UP",1,"NS5+polyIC_vs_NS5"
"SMN1","UP",1,"NS5+polyIC_vs_NS5"
"SNHG10","UP",1,"NS5+polyIC_vs_NS5"
"SNORA12","UP",1,"NS5+polyIC_vs_NS5"
"SNORA79","DOWN",1,"NS5+polyIC_vs_NS5"
"SNORA8","UP",1,"NS5+polyIC_vs_NS5"
"SNRNP70","UP",1,"NS5+polyIC_vs_NS5"
"SNRPB","UP",1,"NS5+polyIC_vs_NS5"
"SNRPD2","UP",1,"NS5+polyIC_vs_NS5"
"SNUPN","UP",1,"NS5+polyIC_vs_NS5"
"SNX15","DOWN",1,"NS5+polyIC_vs_NS5"
"SON","UP",1,"NS5+polyIC_vs_NS5"
"SOX21","UP",1,"NS5+polyIC_vs_NS5"
"SPARC","DOWN",1,"NS5+polyIC_vs_NS5"
"SPDYE7P","DOWN",1,"NS5+polyIC_vs_NS5"
"SPG20","UP",1,"NS5+polyIC_vs_NS5"
"SPIN1","DOWN",1,"NS5+polyIC_vs_NS5"
"SPPL3","UP",1,"NS5+polyIC_vs_NS5"
"STAT5B","DOWN",1,"NS5+polyIC_vs_NS5"
"STAU1","DOWN",1,"NS5+polyIC_vs_NS5"
"STEAP1","UP",1,"NS5+polyIC_vs_NS5"
"STEAP3","DOWN",1,"NS5+polyIC_vs_NS5"
"STIM1","DOWN",1,"NS5+polyIC_vs_NS5"
"STRA13","UP",1,"NS5+polyIC_vs_NS5"
